station/location;date;gre000d0;hto000d0;nto000d0;prestad0;rre150d0;sre000d0;tre200d0;tre200dn;tre200dx;ure200d0
GSB;18861114;-;-;40;743.6;0;-;-5.4;-7.5;-2;-
GSB;18861115;-;-;30;747.5;0;-;-3.5;-5.1;0.8;-
GSB;18861116;-;-;37;749;0;-;-3.1;-4.7;0.6;-
GSB;18861117;-;-;57;749.8;7.2;-;-3.9;-5.1;-0.2;-
GSB;18861118;-;-;100;749.6;4.5;-;-6.4;-8;-4;-
GSB;18861119;-;-;17;752.3;0;-;-10.3;-11.6;-8.5;-
GSB;18861120;-;-;0;753.9;0;-;-7.4;-8.4;-5;-
GSB;18861121;-;-;7;753.6;0;-;-7.4;-8;-5;-
GSB;18861122;-;-;97;751.5;0;-;-8.1;-9.3;-4.6;-
GSB;18861123;-;-;3;753.7;0;-;-5.9;-7.1;-3;-
GSB;18861124;-;-;13;753.5;0;-;-8.7;-10.7;-3.6;-
GSB;18861125;-;-;0;754.6;0;-;-3.3;-7.1;1.5;-
GSB;18861126;-;-;10;756.2;0;-;-1;-2.5;2.2;-
GSB;18861127;-;-;10;756.4;0;-;-0.8;-2.4;3.5;-
GSB;18861128;-;-;0;757.7;0;-;-3.1;-4.6;1.2;-
GSB;18861129;-;-;17;752.5;0;-;-3.9;-5.4;1.8;-
GSB;18861130;-;-;90;742.8;2.5;-;-8.3;-10;-3;-
GSB;18861201;-;-;97;740.1;0;-;-12.6;-14;-9.5;-
GSB;18861202;-;-;100;736.1;13.5;-;-14.1;-15.5;-12;-
GSB;18861203;-;-;93;738.7;0;-;-15.3;-15.7;-13.6;-
GSB;18861204;-;-;17;738.2;0;-;-15.7;-18.7;-13.2;-
GSB;18861205;-;-;0;742.4;0;-;-12.3;-16.7;-9.6;-
GSB;18861206;-;-;13;751.7;0;-;-3.8;-11.5;-1;-
GSB;18861207;-;-;47;745.7;13;-;-5.6;-8.1;-0.7;-
GSB;18861208;-;-;67;737.8;16.8;-;-11.3;-15;-7.2;-
GSB;18861209;-;-;77;728.4;4.6;-;-10.1;-13.3;-5;-
GSB;18861210;-;-;77;734.2;4.5;-;-11.9;-14.5;-9.3;-
GSB;18861211;-;-;53;746;0;-;-6.4;-15.7;-1.2;-
GSB;18861212;-;-;100;746.5;25.7;-;-5;-8;-1;-
GSB;18861213;-;-;63;748.5;0;-;-5;-11.2;-3;-
GSB;18861214;-;-;57;749.2;6.9;-;-3.4;-7.3;-1.2;-
GSB;18861215;-;-;100;745.8;9;-;-6.2;-7.8;-5.1;-
GSB;18861216;-;-;100;737.9;17.6;-;-6;-7.7;-5.1;-
GSB;18861217;-;-;63;742;0;-;-5.2;-9;-2.8;-
GSB;18861218;-;-;93;745.8;8.8;-;-0.2;-5.3;1.6;-
GSB;18861219;-;-;87;744.5;0;-;-2.2;-6.1;2;-
GSB;18861220;-;-;100;738.4;31;-;-4.7;-5.4;-3;-
GSB;18861221;-;-;100;735.7;0;-;-18.8;-20.6;-16.3;-
GSB;18861222;-;-;63;742.7;0;-;-18.7;-22.7;-16.5;-
GSB;18861223;-;-;63;742.2;0;-;-12.2;-19.7;-8;-
GSB;18861224;-;-;100;742.6;0;-;-8.4;-15.1;-4;-
GSB;18861225;-;-;93;743.1;0;-;-14.1;-16.1;-11.8;-
GSB;18861226;-;-;17;746.8;0;-;-10.7;-15.2;-6.5;-
GSB;18861227;-;-;100;743;9.3;-;-12.7;-15.7;-8.5;-
GSB;18861228;-;-;40;749.2;0;-;-11.6;-14.3;-8.3;-
GSB;18861229;-;-;100;741.9;9.9;-;-12.9;-15.7;-9;-
GSB;18861230;-;-;100;740.9;0;-;-15.4;-16.5;-11;-
GSB;18861231;-;-;67;741.6;0;-;-15.6;-18.1;-13.4;-
GSB;18870101;-;-;57;740.6;0;-;-13.9;-16.6;-8.9;-
GSB;18870102;-;-;40;740.1;0;-;-14.5;-16.4;-11;-
GSB;18870103;-;-;27;742.6;0;-;-15.8;-18.1;-13.5;-
GSB;18870104;-;-;100;733.6;9.6;-;-15.9;-17.7;-14.2;-
GSB;18870105;-;-;100;728.5;4.9;-;-13.1;-17.6;-10.6;-
GSB;18870106;-;-;67;724.8;7.1;-;-14;-17;-10;-
GSB;18870107;-;-;27;727.4;0;-;-13.3;-17.1;-9.7;-
GSB;18870108;-;-;70;731.5;3.4;-;-13.9;-16.1;-11.6;-
GSB;18870109;-;-;93;733;10.4;-;-11.6;-12.8;-7.5;-
GSB;18870110;-;-;93;738.7;2.5;-;-14.7;-16;-13;-
GSB;18870111;-;-;0;747.6;0;-;-8.1;-15.5;-5.8;-
GSB;18870112;-;-;0;752.6;0;-;-6.7;-9.7;-4;-
GSB;18870113;-;-;3;751.5;0;-;-6.2;-9.3;-1.2;-
GSB;18870114;-;-;30;745.8;0;-;-9.7;-13.2;-5.4;-
GSB;18870115;-;-;7;743;0;-;-14;-17.3;-10.6;-
GSB;18870116;-;-;3;740.4;0;-;-14.7;-17.5;-10.5;-
GSB;18870117;-;-;27;743.3;0;-;-12.5;-15.1;-10;-
GSB;18870118;-;-;70;749.8;0;-;-9.8;-13.2;-8;-
GSB;18870119;-;-;93;754.2;3.9;-;-6.7;-7.7;-3.8;-
GSB;18870120;-;-;33;755.3;0;-;-6.5;-8.9;-3.1;-
GSB;18870121;-;-;0;761.3;0;-;-5.3;-7.4;-2.4;-
GSB;18870122;-;-;0;763.8;0;-;-0.6;-7;3.5;-
GSB;18870123;-;-;0;760.8;0;-;0.7;-2.8;3.7;-
GSB;18870124;-;-;0;758.4;0;-;-2.4;-5.5;1.8;-
GSB;18870125;-;-;0;760;0;-;-4.3;-7.2;0.9;-
GSB;18870126;-;-;0;762.5;0;-;-2.9;-7.2;1.8;-
GSB;18870127;-;-;10;762;0;-;-2.6;-6.2;1.7;-
GSB;18870128;-;-;0;762.2;0;-;-2.3;-6.5;1.2;-
GSB;18870129;-;-;0;762.3;0;-;-4;-6.2;0.3;-
GSB;18870130;-;-;0;761.2;0;-;-2.8;-6.7;1.2;-
GSB;18870131;-;-;0;757.7;0;-;-5.8;-8.9;-1.2;-
GSB;18870201;-;-;50;753.9;0;-;-9.9;-11.8;-6.3;-
GSB;18870202;-;-;20;752.8;0;-;-10.2;-12.2;-6.8;-
GSB;18870203;-;-;3;760.5;0;-;-4.9;-11.6;-2.4;-
GSB;18870204;-;-;0;764.3;0;-;-4.5;-5.8;1.8;-
GSB;18870205;-;-;0;765.5;0;-;-4.3;-7.9;0.5;-
GSB;18870206;-;-;7;759.8;0;-;-7.1;-9.5;-1.2;-
GSB;18870207;-;-;0;753.8;0;-;-5.7;-11.5;-1.3;-
GSB;18870208;-;-;37;749.3;0;-;-16.9;-18;-8.5;-
GSB;18870209;-;-;43;742.1;0;-;-20.6;-22.2;-17.2;-
GSB;18870210;-;-;30;742.3;0;-;-18.2;-21.5;-15.2;-
GSB;18870211;-;-;80;748.8;0.5;-;-13.8;-19.5;-12.4;-
GSB;18870212;-;-;100;750.8;5.8;-;-9.5;-15;-6.8;-
GSB;18870213;-;-;67;752.1;0;-;-8.9;-12.7;-7;-
GSB;18870214;-;-;13;749.4;0;-;-8.8;-11.7;-4.6;-
GSB;18870215;-;-;10;749.4;0;-;-9.7;-12.4;-5;-
GSB;18870216;-;-;53;748.4;0;-;-13.3;-15.4;-8.7;-
GSB;18870217;-;-;3;746.5;0;-;-9.9;-15;-5.4;-
GSB;18870218;-;-;0;744.4;0;-;-11;-12.7;-7.8;-
GSB;18870219;-;-;73;744.9;0;-;-9.8;-13.1;-7.5;-
GSB;18870220;-;-;100;743.6;3.4;-;-10.7;-12.4;-6.7;-
GSB;18870221;-;-;70;744.8;0;-;-13.7;-15.4;-12.1;-
GSB;18870222;-;-;3;750.4;0;-;-10.1;-13.7;-8.1;-
GSB;18870223;-;-;0;756.5;0;-;-3.1;-11.6;-0.2;-
GSB;18870224;-;-;0;760.3;0;-;-1.5;-4.2;5.1;-
GSB;18870225;-;-;30;757.6;0;-;-3.1;-6.9;4.8;-
GSB;18870226;-;-;53;756;0;-;-7;-9;-3;-
GSB;18870227;-;-;40;756;0;-;-8.4;-11.6;-6.4;-
GSB;18870228;-;-;67;762;6.7;-;-8.3;-11.5;-6.1;-
GSB;18870301;-;-;0;761.7;0;-;-5.2;-9.6;0;-
GSB;18870302;-;-;0;762.1;0;-;-2.7;-7.1;0;-
GSB;18870303;-;-;0;762.8;0;-;-0.2;-5.4;5.5;-
GSB;18870304;-;-;0;760.2;0;-;2.2;-2.1;8.8;-
GSB;18870305;-;-;10;754.2;0;-;-2.2;-5.2;3.2;-
GSB;18870306;-;-;0;750.7;0;-;-3.1;-6.6;0.7;-
GSB;18870307;-;-;27;752.9;0;-;-5.4;-8.2;-2;-
GSB;18870308;-;-;23;754.5;0;-;-5.1;-7.5;-1.8;-
GSB;18870309;-;-;63;753.6;0;-;-4.9;-7.7;-1.6;-
GSB;18870310;-;-;77;748.8;0.7;-;-4.9;-7.1;2;-
GSB;18870311;-;-;67;746.7;5.5;-;-4.3;-8.4;1.5;-
GSB;18870312;-;-;23;744.3;0;-;-4.5;-7;1.6;-
GSB;18870313;-;-;100;738.8;13.6;-;-3.4;-6.6;2;-
GSB;18870314;-;-;100;734.5;18.5;-;-4.8;-6.6;-0.5;-
GSB;18870315;-;-;70;732.5;1.2;-;-7.6;-9;-3.8;-
GSB;18870316;-;-;100;730.3;4.4;-;-12.1;-18;-3.4;-
GSB;18870317;-;-;100;731.9;0;-;-19.7;-21;-16.5;-
GSB;18870318;-;-;73;739;0;-;-19.5;-22;-16;-
GSB;18870319;-;-;0;746.8;0;-;-10.9;-20.6;-7.4;-
GSB;18870320;-;-;70;749.1;10;-;-9.7;-11.8;-7.6;-
GSB;18870321;-;-;77;748.3;0.5;-;-8.3;-10.6;-6.1;-
GSB;18870322;-;-;97;748.9;0;-;-6;-8.8;-2;-
GSB;18870323;-;-;100;749.1;10;-;-2.7;-8.4;-0.3;-
GSB;18870324;-;-;83;747;25;-;-1.7;-4.3;3.3;-
GSB;18870325;-;-;100;744.6;13.1;-;-9.2;-11;-2.8;-
GSB;18870326;-;-;100;748.3;0;-;-10;-11.2;-7;-
GSB;18870327;-;-;50;751.5;0;-;-7;-11.2;-3.2;-
GSB;18870328;-;-;100;747;4.7;-;-8.8;-11.2;-5;-
GSB;18870329;-;-;43;747.3;0;-;-9.7;-12.2;-7;-
GSB;18870330;-;-;20;746.1;0;-;-9.4;-10.6;-6.5;-
GSB;18870331;-;-;10;745.1;0;-;-8.4;-13.6;-7;-
GSB;18870401;-;-;100;735.9;6;-;-9.6;-12.5;-7.2;-
GSB;18870402;-;-;70;743;0;-;-8;-10.8;-5;-
GSB;18870403;-;-;0;748.7;0;-;-3;-8.5;2.2;-
GSB;18870404;-;-;10;748.9;0;-;-2.5;-7.2;2.2;-
GSB;18870405;-;-;100;739.7;0;-;-4.4;-6.6;-2.7;-
GSB;18870406;-;-;100;735.9;24.9;-;-5;-6.4;-1.8;-
GSB;18870407;-;-;97;736.7;14.3;-;-4.8;-6.2;-1;-
GSB;18870408;-;-;100;739.6;0;-;-4.3;-7.5;-0.3;-
GSB;18870409;-;-;10;747.7;0;-;-3.3;-8.6;2.9;-
GSB;18870410;-;-;33;747.5;0;-;-3.3;-6.5;2.8;-
GSB;18870411;-;-;73;750.7;0;-;-6.2;-7.4;-2.1;-
GSB;18870412;-;-;100;751.8;0;-;-5.9;-7.3;-2.2;-
GSB;18870413;-;-;57;749.3;0;-;-3.4;-6.2;3.5;-
GSB;18870414;-;-;90;744.1;10;-;-7.1;-10.1;-0.9;-
GSB;18870415;-;-;100;742.3;1.6;-;-13.1;-15;-7;-
GSB;18870416;-;-;53;747.2;0;-;-14.2;-16;-9.6;-
GSB;18870417;-;-;83;750.7;0;-;-11.9;-18;-9;-
GSB;18870418;-;-;0;752.9;0;-;-8.4;-13.6;-0.5;-
GSB;18870419;-;-;13;753.8;0;-;-4.1;-9.2;1.4;-
GSB;18870420;-;-;0;753.3;0;-;-0.4;-6.6;7.6;-
GSB;18870421;-;-;47;749.1;0;-;-1.2;-3.6;3.8;-
GSB;18870422;-;-;40;746.6;0;-;-0.9;-4.7;3.8;-
GSB;18870423;-;-;63;745.4;0;-;-0.9;-4.8;4.6;-
GSB;18870424;-;-;93;747.1;6.1;-;-1.4;-3.5;0.9;-
GSB;18870425;-;-;50;750.4;0;-;-0.2;-3.6;4.8;-
GSB;18870426;-;-;100;749.9;5.5;-;-6.3;-8.6;-1.2;-
GSB;18870427;-;-;0;753.8;0;-;-3.6;-11;2.8;-
GSB;18870428;-;-;73;755.9;0;-;-0.8;-3.5;3.2;-
GSB;18870429;-;-;97;756.1;0;-;0.7;-3;4;-
GSB;18870430;-;-;100;755.2;16.9;-;-0.1;-1.5;1.8;-
GSB;18870501;-;-;100;753.7;0;-;0.7;-1.6;5;-
GSB;18870502;-;-;100;750.8;0;-;0.3;-2.4;1.7;-
GSB;18870503;-;-;100;748.2;44.4;-;0.7;0;1.4;-
GSB;18870504;-;-;23;748.5;12.4;-;1;-2.3;4.8;-
GSB;18870505;-;-;100;749.7;5.4;-;-0.2;-1.8;2;-
GSB;18870506;-;-;83;752.6;0;-;0.1;-2.4;5.6;-
GSB;18870507;-;-;100;752;39.5;-;-2.8;-3.8;0.5;-
GSB;18870508;-;-;100;754.7;0;-;-2.3;-4.8;1.8;-
GSB;18870509;-;-;67;756.2;0;-;-1.3;-4.3;2.2;-
GSB;18870510;-;-;43;756.5;0;-;-1;-2.8;3.2;-
GSB;18870511;-;-;43;754.5;0;-;-1.8;-3.7;2.5;-
GSB;18870512;-;-;100;749.9;0;-;-3.1;-4.5;-0.4;-
GSB;18870513;-;-;100;743.8;9.6;-;-6.8;-8.4;-1.2;-
GSB;18870514;-;-;100;741.6;0.8;-;-8.9;-9.5;-4.2;-
GSB;18870515;-;-;70;746.3;5.4;-;-5.2;-11;0.5;-
GSB;18870516;-;-;93;750;0;-;-3.9;-6.5;0;-
GSB;18870517;-;-;80;749.7;3.5;-;-2.5;-5.8;7.6;-
GSB;18870518;-;-;100;749.8;0;-;-3.6;-5.7;2.1;-
GSB;18870519;-;-;63;751;0;-;-2.7;-6;4.5;-
GSB;18870520;-;-;60;748.2;0;-;-0.4;-5.3;6.1;-
GSB;18870521;-;-;97;743.3;10.5;-;-9.3;-10.5;-6.2;-
GSB;18870522;-;-;87;742.9;9.5;-;-7.4;-12;1;-
GSB;18870523;-;-;87;746.7;1;-;-6.7;-9.2;-2.7;-
GSB;18870524;-;-;60;751.3;0;-;-5.7;-9.2;-0.3;-
GSB;18870525;-;-;93;748.4;12.8;-;-4;-6.3;0.8;-
GSB;18870526;-;-;97;746.6;3.8;-;-3.5;-6;0.8;-
GSB;18870527;-;-;77;745.6;10.8;-;-3.6;-4.5;0.7;-
GSB;18870528;-;-;13;749;0;-;1.9;-6;10.2;-
GSB;18870529;-;-;90;752.2;4;-;3.4;-2.1;6.4;-
GSB;18870530;-;-;100;755.2;16.2;-;2.5;0.5;5.1;-
GSB;18870531;-;-;60;757.1;3.1;-;5.6;2.9;10.9;-
GSB;18870601;-;-;93;755;0;-;4.7;1;8.3;-
GSB;18870602;-;-;100;748.3;41.1;-;1.7;-0.3;4.2;-
GSB;18870603;-;-;97;751.1;14.4;-;1.5;-2.9;9.8;-
GSB;18870604;-;-;20;756.9;0;-;3;-4;5.9;-
GSB;18870605;-;-;73;758.8;0;-;4.2;0.7;9.5;-
GSB;18870606;-;-;67;757.7;0;-;3.4;1;7.4;-
GSB;18870607;-;-;37;758.5;0;-;4.2;2.4;7.5;-
GSB;18870608;-;-;10;760.7;0;-;6.1;3.2;9.3;-
GSB;18870609;-;-;23;763;0;-;7.6;4.1;11.1;-
GSB;18870610;-;-;57;761.2;0;-;5.4;2.4;10.3;-
GSB;18870611;-;-;10;759.4;0;-;3.3;-0.1;7.4;-
GSB;18870612;-;-;10;759.6;0;-;5.2;0.2;7.4;-
GSB;18870613;-;-;3;761.7;0;-;6.2;1.6;12.2;-
GSB;18870614;-;-;0;764.9;0;-;7.9;3.5;14.1;-
GSB;18870615;-;-;17;764.7;0;-;8.6;4.1;14.5;-
GSB;18870616;-;-;43;763;0;-;9;4.5;15.7;-
GSB;18870617;-;-;47;759.3;0;-;7.4;4.2;12.8;-
GSB;18870618;-;-;43;757.8;0;-;7.6;3;12.6;-
GSB;18870619;-;-;13;759.1;0;-;7.5;3.4;12.5;-
GSB;18870620;-;-;33;760.1;0;-;7.6;3.4;11.8;-
GSB;18870621;-;-;57;756;0;-;4.2;2.6;7.5;-
GSB;18870622;-;-;33;755.1;0;-;4.3;-0.7;10;-
GSB;18870623;-;-;27;758.6;0;-;5.9;1.5;9.8;-
GSB;18870624;-;-;0;760.2;0;-;8;2.3;13.5;-
GSB;18870625;-;-;70;761.2;2.6;-;7.2;4.5;13.7;-
GSB;18870626;-;-;77;758.1;15.4;-;4.4;3;8.6;-
GSB;18870627;-;-;97;756.5;3.1;-;4.2;1.2;10.4;-
GSB;18870628;-;-;90;757.9;0;-;4.7;3;9.6;-
GSB;18870629;-;-;100;755.5;5.4;-;-0.6;-2;2.8;-
GSB;18870630;-;-;80;758;0;-;3.8;-2.2;6.8;-
GSB;18870701;-;-;80;759.2;0;-;6.1;1.3;12.2;-
GSB;18870702;-;-;50;761.4;0;-;6.7;3.1;11;-
GSB;18870703;-;-;3;762.7;0;-;9.2;3.2;14.7;-
GSB;18870704;-;-;37;761.5;0;-;8.5;4.4;14.6;-
GSB;18870705;-;-;90;756.6;8.4;-;7.7;5.9;12.2;-
GSB;18870706;-;-;100;755.3;0;-;3;1;5.9;-
GSB;18870707;-;-;0;759.4;0;-;6;-0.6;9.8;-
GSB;18870708;-;-;33;762;0;-;8.1;2.5;13;-
GSB;18870709;-;-;63;761.8;6;-;8.6;4.5;14;-
GSB;18870710;-;-;90;760.2;0;-;7.2;4.8;11;-
GSB;18870711;-;-;60;760.2;0;-;6.6;3.5;11.5;-
GSB;18870712;-;-;37;760.7;0;-;10;4.9;15;-
GSB;18870713;-;-;83;761.4;16.6;-;8.5;6.2;13.5;-
GSB;18870714;-;-;40;762.2;0;-;9;6.3;14.2;-
GSB;18870715;-;-;57;762.7;0;-;10.2;6.5;15.6;-
GSB;18870716;-;-;80;760.8;0;-;8.4;6;14.7;-
GSB;18870717;-;-;50;756.7;0;-;8.1;4;13.5;-
GSB;18870718;-;-;100;756.4;8.1;-;6.2;4;8.3;-
GSB;18870719;-;-;67;759.6;0;-;8.2;4.4;12;-
GSB;18870720;-;-;100;760.4;5.8;-;7.3;6;8.8;-
GSB;18870721;-;-;57;761.1;0;-;9.4;5.6;13.6;-
GSB;18870722;-;-;97;761.5;1.2;-;8.5;5.6;11.6;-
GSB;18870723;-;-;97;760.4;0;-;6.3;4;9.1;-
GSB;18870724;-;-;7;759.5;0;-;9.1;3.2;15.2;-
GSB;18870725;-;-;73;756.2;11;-;8;4.8;12.7;-
GSB;18870726;-;-;100;754.9;0;-;7.2;3.6;9.8;-
GSB;18870727;-;-;47;759;0;-;7.8;4.6;12.8;-
GSB;18870728;-;-;63;762.4;0;-;8.9;4.3;12.2;-
GSB;18870729;-;-;67;762.8;0;-;10;5.8;14.8;-
GSB;18870730;-;-;50;762;0;-;10.6;5.7;15.6;-
GSB;18870731;-;-;33;762.3;0;-;10.3;6;15.4;-
GSB;18870801;-;-;37;763.5;35;-;9.7;5;17;-
GSB;18870802;-;-;83;761.7;0;-;8.3;5;14;-
GSB;18870803;-;-;37;760.3;0;-;7.4;3.8;10.7;-
GSB;18870804;-;-;43;760;0;-;8.1;4.8;12.4;-
GSB;18870805;-;-;20;760.4;0;-;8.3;4.8;13.2;-
GSB;18870806;-;-;13;762.6;0;-;9;4.8;13;-
GSB;18870807;-;-;47;765;0;-;9.5;5;14;-
GSB;18870808;-;-;27;766;0;-;9.6;5.8;13.6;-
GSB;18870809;-;-;3;763.9;0;-;9.9;6.2;14.5;-
GSB;18870810;-;-;70;756.6;0;-;6.8;3.4;12;-
GSB;18870811;-;-;7;752.7;0;-;5.7;2;10;-
GSB;18870812;-;-;13;753.9;0;-;8.7;2.5;13.4;-
GSB;18870813;-;-;67;755;10;-;7.2;1.8;10;-
GSB;18870814;-;-;57;754.7;14.5;-;5.6;3;10;-
GSB;18870815;-;-;7;756.4;0;-;7.7;0.8;12.5;-
GSB;18870816;-;-;100;755.3;25.5;-;6.1;2.8;12;-
GSB;18870817;-;-;77;753.2;0;-;5.1;1.5;9.5;-
GSB;18870818;-;-;100;749.1;11.5;-;-1.2;-3;3.9;-
GSB;18870819;-;-;77;751.5;0;-;-1;-3.5;2.8;-
GSB;18870820;-;-;97;748.3;7;-;1;-2;2.8;-
GSB;18870821;-;-;100;748.5;15.5;-;-2.1;-3.5;0.2;-
GSB;18870822;-;-;17;754.8;0;-;1.2;-3.5;4.7;-
GSB;18870823;-;-;0;757.8;0;-;7;1;11;-
GSB;18870824;-;-;33;757.6;0;-;6.1;1;10;-
GSB;18870825;-;-;13;757.5;0;-;7.7;2.5;11.5;-
GSB;18870826;-;-;23;758.1;0;-;7.9;4;14;-
GSB;18870827;-;-;57;759.5;0;-;8.4;5;12.7;-
GSB;18870828;-;-;83;759.1;0;-;8;3;11.9;-
GSB;18870829;-;-;83;757.9;0;-;7.1;2.8;11.2;-
GSB;18870830;-;-;43;759.4;0;-;8;3.5;12;-
GSB;18870831;-;-;73;758.5;0;-;8.3;5;12;-
GSB;18870901;-;-;93;757.2;12;-;6.9;4;10;-
GSB;18870902;-;-;100;756.9;6.5;-;6.1;3.8;9;-
GSB;18870903;-;-;90;759.4;0;-;6.9;4;11.8;-
GSB;18870904;-;-;93;757.7;0;-;5.7;3;9.5;-
GSB;18870905;-;-;70;756.6;0;-;7.7;2;9.8;-
GSB;18870906;-;-;30;757.6;0;-;9.4;6;14;-
GSB;18870907;-;-;97;757.6;2.2;-;5.8;3;9.8;-
GSB;18870908;-;-;100;759;24;-;3.3;1.5;7.8;-
GSB;18870909;-;-;57;758.3;0;-;3.7;2;7.5;-
GSB;18870910;-;-;13;756.8;0;-;3;-1.5;8;-
GSB;18870911;-;-;17;754.3;0;-;5.2;0;8.8;-
GSB;18870912;-;-;40;751.3;0;-;4.8;-0.1;9;-
GSB;18870913;-;-;20;750.1;0;-;4.1;-2.5;9;-
GSB;18870914;-;-;7;752.5;0;-;1.6;-2.2;5;-
GSB;18870915;-;-;23;756.7;0;-;3.8;0.2;7.8;-
GSB;18870916;-;-;3;759.4;0;-;5.6;0.8;10;-
GSB;18870917;-;-;10;760.1;0;-;6.2;1.5;10.5;-
GSB;18870918;-;-;3;761.5;0;-;5.7;2.5;11;-
GSB;18870919;-;-;83;756;0;-;0.9;-2;6;-
GSB;18870920;-;-;27;753.1;0;-;4;1.5;8.8;-
GSB;18870921;-;-;0;753.8;0;-;6.1;1.8;10.6;-
GSB;18870922;-;-;3;757.2;0;-;5.2;0.9;9.5;-
GSB;18870923;-;-;0;758.9;0;-;5.4;2;10.5;-
GSB;18870924;-;-;3;755.6;0;-;1.1;-1.3;6.1;-
GSB;18870925;-;-;0;753.1;0;-;1;-1.5;5.5;-
GSB;18870926;-;-;37;750.2;0;-;0.8;-4;5.3;-
GSB;18870927;-;-;70;743;0;-;-0.9;-4;6.5;-
GSB;18870928;-;-;87;738.8;18;-;-2.3;-6;1;-
GSB;18870929;-;-;47;737.7;0;-;-2.7;-5.5;1.2;-
GSB;18870930;-;-;87;742.8;0;-;-3.8;-6.2;0.2;-
GSB;18871001;-;-;37;749.8;0;-;-3.3;-7.3;1.4;-
GSB;18871002;-;-;13;753.3;0;-;-2.8;-5.8;1.8;-
GSB;18871003;-;-;7;755.3;0;-;-1;-5.5;2;-
GSB;18871004;-;-;0;753.8;0;-;0.9;-2.8;4;-
GSB;18871005;-;-;100;751.6;8.8;-;-1.3;-4;2.5;-
GSB;18871006;-;-;100;749.6;2.5;-;-1.7;-3.5;4;-
GSB;18871007;-;-;80;749;0;-;-0.2;-4;1.8;-
GSB;18871008;-;-;50;748.5;0;-;-0.9;-2.8;2.3;-
GSB;18871009;-;-;100;746.4;22.5;-;-2.2;-3.4;-0.4;-
GSB;18871010;-;-;100;740;16;-;-2.6;-4.4;3.2;-
GSB;18871011;-;-;43;742;0;-;-9;-11;-4;-
GSB;18871012;-;-;47;741.4;0;-;-8.1;-11.2;-2.5;-
GSB;18871013;-;-;73;741.7;0;-;-7.1;-10.5;-2.6;-
GSB;18871014;-;-;100;739.5;10.5;-;-9.8;-11;-7.2;-
GSB;18871015;-;-;97;736.9;0;-;-13.6;-14.8;-10.5;-
GSB;18871016;-;-;43;747.9;0;-;-11.3;-14.4;-7.2;-
GSB;18871017;-;-;87;755.1;0;-;-9.7;-11.3;-7.1;-
GSB;18871018;-;-;47;757.9;0;-;-6.2;-10;-2.5;-
GSB;18871019;-;-;3;759.1;0;-;-1.8;-6;2.4;-
GSB;18871020;-;-;3;758.2;0;-;-0.4;-2.8;3.3;-
GSB;18871021;-;-;0;756.9;0;-;-1.7;-4;1.5;-
GSB;18871022;-;-;0;759.4;0;-;-2.3;-4.8;0.5;-
GSB;18871023;-;-;3;759;0;-;-1.9;-4.8;3.7;-
GSB;18871024;-;-;70;748;0;-;-5.9;-11.6;4;-
GSB;18871025;-;-;53;745.1;0;-;-13.7;-15;-10.8;-
GSB;18871026;-;-;7;749.9;0;-;-9.3;-16.1;-5.8;-
GSB;18871027;-;-;0;751.3;0;-;-2.2;-8.2;2;-
GSB;18871028;-;-;37;748.7;0;-;-2.2;-5.2;1.5;-
GSB;18871029;-;-;53;750.8;0;-;0.7;-3.8;4.3;-
GSB;18871030;-;-;100;749.7;6.5;-;-2.7;-4;2.5;-
GSB;18871031;-;-;67;745.7;6.8;-;-6.2;-9.6;-0.2;-
GSB;18871101;-;-;43;738.5;0;-;-6.7;-13;-3.5;-
GSB;18871102;-;-;50;738.6;0;-;-7;-8.5;-4;-
GSB;18871103;-;-;73;741.6;20.5;-;-4.9;-12;-2;-
GSB;18871104;-;-;100;739.2;35;-;-4.9;-6;-1;-
GSB;18871105;-;-;63;740.9;0;-;-8.4;-10;-3.5;-
GSB;18871106;-;-;57;741.7;0;-;-5.4;-10.2;-3.5;-
GSB;18871107;-;-;100;741;13.6;-;-6.2;-10.5;-0.5;-
GSB;18871108;-;-;93;742.8;0;-;-6.5;-8.5;-1;-
GSB;18871109;-;-;33;746.5;0;-;-8;-10.5;-4;-
GSB;18871110;-;-;30;743.6;0;-;-9.7;-11;-6.5;-
GSB;18871111;-;-;40;741.5;0;-;-10.4;-12.5;-7;-
GSB;18871112;-;-;33;746.4;0;-;-8.7;-11;-7.5;-
GSB;18871113;-;-;10;749.2;0;-;-4.6;-8.3;-1.2;-
GSB;18871114;-;-;93;739.9;22;-;-7.1;-10;-5;-
GSB;18871115;-;-;67;740.7;0;-;-8.9;-11.5;-8;-
GSB;18871116;-;-;57;747.2;0;-;-8.5;-11;-6;-
GSB;18871117;-;-;43;750.8;0;-;-4;-10;1;-
GSB;18871118;-;-;100;742.7;9;-;-7.6;-10;-5;-
GSB;18871119;-;-;100;735.9;7.5;-;-6.9;-10;-5.2;-
GSB;18871120;-;-;100;731.7;20.8;-;-6.6;-9.5;-2.5;-
GSB;18871121;-;-;67;736.3;0;-;-8.4;-10;-6.5;-
GSB;18871122;-;-;100;742.8;0;-;-7.1;-10;-5;-
GSB;18871123;-;-;70;747.7;10.6;-;-6.5;-11;-4;-
GSB;18871124;-;-;100;747.4;16.5;-;-4.7;-7;-3;-
GSB;18871125;-;-;97;744.9;0;-;-5.4;-7;-2;-
GSB;18871126;-;-;37;750.8;0;-;-6.6;-9.5;-4.5;-
